Rooms,Price
4.287394957983193,0.768
4.6502732240437155,0.578
4.927613941018767,0.607
5.024574669187145,0.57
4.462068965517242,0.516
4.773255813953488,0.467
4.56989247311828,0.436
4.548223350253807,0.425
4.098591549295775,0.487
4.2719665271966525,0.486
4.7477203647416415,0.471
5.4801762114537445,0.494
5.311827956989247,0.427
4.430232558139535,0.478
4.405882352941177,0.493
5.428,0.762
4.759336099585062,0.547
4.343220338983051,0.534
4.760416666666667,0.54
4.377777777777778,0.489
4.544871794871795,0.467
6.432532347504621,0.787
4.0,0.332
4.864457831325301,0.498
4.076923076923077,0.529
4.28921568627451,0.366
4.98469387755102,0.621
4.520979020979021,0.456
4.453947368421052,0.58
6.223021582733813,0.637
4.555147058823529,0.633
4.53030303030303,0.579
5.219858156028369,0.76
4.959322033898305,0.658
5.6396103896103895,0.719
5.24,0.737
5.234527687296417,0.73
5.134228187919463,0.85
4.788018433179723,0.699
3.925438596491228,1.75
4.97923197492163,0.872
5.643026004728132,1.062
4.686006825938566,0.862
5.802486187845304,1.341
5.937673130193906,1.034
5.283908045977012,1.31
7.537037037037037,2.458
6.607407407407408,1.763
7.973584905660378,2.241
6.504237288135593,1.185
6.19327731092437,1.301
7.361419068736142,1.703
5.528095238095238,1.063
6.734790874524715,1.429
5.2100396301188905,0.707
5.023372287145242,1.007
5.018112488083889,0.828
5.886831275720165,0.714
4.463119709794437,0.847
4.495588235294117,0.847
5.443627450980392,0.685
5.2032085561497325,0.467
5.258215962441315,0.394
4.78743961352657,0.538
5.0543657331136735,0.637
5.304909560723514,0.658
4.810495626822157,0.565
5.588652482269503,0.595
5.550617283950618,0.562
4.897435897435898,0.533
5.698989898989899,1.098
4.625,0.5
5.072098053352559,0.936
5.569587628865979,0.927
5.202676864244742,1.002
5.2174688057041,0.826
5.677859391395593,0.882
4.791907514450867,1.029
5.646564885496184,0.816
5.247844827586207,0.7
4.938718662952646,0.748
5.655263157894737,0.809
5.213197969543147,0.979
6.395918367346939,1.182
3.8095238095238093,0.65
5.364192807957154,0.775
3.971830985915493,0.917
5.103448275862069,1.5
5.926470588235294,1.139
5.96,1.165
6.837378640776699,1.235
11.865489130434783,1.684
7.001727115716753,1.482
6.0476190476190474,1.283
5.029545454545454,0.521
5.497175141242938,0.3
5.235294117647059,0.682
6.2025931928687195,0.579
6.444444444444445,0.375
5.652960526315789,0.529
5.386804657179819,0.508
5.039383561643835,0.458
5.968660968660969,0.883
5.495103373231774,0.754
4.8979591836734695,0.266
5.695020746887967,0.269
5.534296028880866,0.638
5.5,0.698
6.096698113207547,1.047
6.094874591057797,0.969
5.788235294117647,0.889
6.759358288770054,0.943
6.864406779661017,1.49
6.971671388101983,1.573
5.451612903225806,1.21
5.693593314763231,0.828
6.7466467958271235,1.462
5.032128514056225,1.104
5.865671641791045,0.375
4.842778793418647,0.654
5.897674418604651,0.786
4.285266457680251,0.611
5.731578947368421,0.958
5.478632478632479,0.658
4.210027100271002,0.586
4.8244444444444445,0.521
5.71712158808933,0.646
5.91044776119403,0.588
6.986301369863014,1.25
4.406914893617022,0.632
5.259740259740259,0.719
4.210216110019647,0.59
4.004444444444444,0.605
5.949671772428884,0.718
4.563609467455621,0.541
3.9613526570048307,0.475
5.790361445783133,0.8
6.504424778761062,1.563
5.127604166666667,0.598
7.2,0.833
4.858247422680412,0.585
4.414746543778802,0.552
4.535966149506347,0.547
4.684210526315789,0.598
4.065326633165829,0.565
3.822950819672131,0.573
3.8321342925659474,0.521
4.754360465116279,0.622
4.654589371980676,0.699
4.884848484848485,0.672
4.77,0.621
3.3793774319066148,0.678
5.438448566610456,0.725
3.705211726384365,0.684
5.435051546391753,0.84
6.909448818897638,2.164
5.568438003220612,0.825
6.3392070484581495,2.042
6.946268656716418,0.923
6.11214953271028,0.675
6.421906693711968,0.96
6.889855072463768,0.812
6.327586206896552,1.014
31.0625,0.9
6.744394618834081,0.946
6.1947368421052635,0.594
6.378494623655914,0.725
5.9010989010989015,0.969
5.907692307692308,0.758
5.26463700234192,0.685
5.47469220246238,0.673
6.686493184634449,0.697
8.21376811594203,0.784
6.75,0.55
5.983758700696056,0.421
5.135084427767355,0.72
5.265107212475634,0.819
4.875,0.875
6.724310776942356,1.094
5.551194539249146,0.957
6.275964391691395,1.157
5.185552407932011,0.635
6.556732223903177,1.053
7.36214953271028,1.09
5.50103519668737,0.719
5.715633423180593,0.845
5.97153024911032,1.028
5.498973305954825,0.702
5.153184165232358,0.524
5.301397205588822,0.832
5.500932835820896,0.857
6.653132250580047,0.872
5.488958990536277,0.917
5.657303370786517,1.013
6.709507042253521,1.425
4.306513409961686,0.543
6.1980676328502415,0.918
5.91554054054054,0.98
5.332579185520362,0.817
5.15633423180593,0.508
4.803867403314917,0.865
5.471092077087794,0.718
3.0,2.75
1.0,1.375
6.094936708860759,0.685
5.7249114521841795,0.819
6.232227488151659,1.044
5.533333333333333,1.417
6.837037037037037,0.845
5.891891891891892,0.878
5.490566037735849,0.917
5.621559633027523,1.3
5.208771929824562,0.549
5.841911764705882,0.644
4.912863070539419,0.398
5.599269183922046,0.835
5.420863309352518,0.879
6.22189349112426,1.111
4.277978339350181,0.833
4.064638783269962,0.733
4.66546762589928,0.689
5.688212927756654,0.832
4.958456973293768,0.568
6.68348623853211,1.368
7.054014598540146,1.629
6.589686098654709,0.79
5.733651226158038,1.158
7.593360995850622,1.372
7.147163120567376,1.208
5.014516129032258,0.949
6.11377245508982,0.855
5.466666666666667,0.998
4.398496240601504,0.8
4.856777493606138,0.679
5.1082621082621085,0.822
7.288043478260869,0.945
6.071428571428571,0.813
5.126482213438735,1.063
4.149367088607595,0.68
4.10801393728223,0.539
4.324503311258278,0.535
4.802197802197802,0.573
4.341653666146646,0.512
4.578431372549019,0.614
4.217570350034317,0.546
4.146739130434782,0.637
4.131616595135909,0.455
5.433155080213904,0.75
5.360230547550432,0.942
6.147909967845659,1.263
6.093862815884476,1.031
5.691780821917808,1.0
5.694852941176471,1.014
5.678714859437751,0.839
5.2930379746835445,1.063
5.357495881383855,0.758
5.555555555555555,0.925
4.784386617100372,1.264
4.684076433121019,0.691
5.186264308012487,0.723
5.015945330296128,0.62
5.244318181818182,0.666
5.9411764705882355,0.931
5.142276422764228,1.042
5.413793103448276,0.875
5.03,1.125
6.055016181229774,1.008
4.650485436893204,1.075
5.132075471698113,0.561
6.128571428571429,1.125
4.62890625,0.526
6.2994652406417115,0.435
6.1,0.602
4.345454545454546,0.62
6.89873417721519,1.188
6.208333333333333,1.48
5.976027397260274,1.079
5.86219739292365,0.855
4.40920716112532,0.919
7.564102564102564,0.974
5.4393162393162395,0.904
5.197530864197531,0.906
5.116991643454039,0.803
5.922818791946309,0.702
6.680365296803653,0.714
5.237924865831842,0.675
5.651515151515151,0.615
5.952941176470588,0.61
4.678321678321678,0.597
5.356037151702786,0.672
5.933333333333334,0.761
4.717703349282297,0.567
4.2926490984743415,0.517
5.172839506172839,0.591
4.394190871369295,0.538
5.103448275862069,1.208
5.236286919831223,0.817
5.278350515463917,0.928
4.108860759493671,0.581
5.959550561797752,0.568
5.520833333333333,0.544
5.5,0.606
5.410377358490566,0.705
4.462068965517242,0.504
4.603340292275574,0.431
5.227777777777778,0.534
5.327464788732394,0.501
5.232294617563739,0.463
5.953229398663697,0.974
6.703333333333333,0.941
4.14,1.0
4.851612903225806,0.5
6.316614420062696,0.532
3.8929577464788734,0.465
5.808219178082192,0.438
4.337301587301587,0.508
6.218867924528302,0.647
4.541218637992832,0.523
4.031578947368421,0.421
5.035175879396985,0.616
3.8046875,0.548
6.219424460431655,0.688
6.116788321167883,0.607
5.0588235294117645,0.613
4.675,1.375
5.646288209606987,0.522
6.054545454545455,1.0
3.660839160839161,0.477
4.216216216216216,2.25
5.494577006507592,0.609
3.7824675324675323,0.485
4.448453608247423,0.439
4.855450236966824,0.562
6.0,0.713
6.815789473684211,0.625
21.63157894736842,0.735
7.23463687150838,0.989
3.2962962962962963,0.725
5.17948717948718,0.683
5.663793103448276,0.736
5.739795918367347,1.063
7.572413793103448,0.926
5.277777777777778,1.375
6.251968503937008,0.711
6.53421052631579,1.432
5.982456140350878,1.663
6.485714285714286,1.406
5.794871794871795,1.641
5.7795275590551185,1.023
4.735632183908046,1.003
6.192,1.19
5.371428571428571,0.935
5.512323943661972,0.807
7.305555555555555,0.95
5.5597189695550355,0.958
8.580645161290322,1.083
6.003115264797508,0.865
6.979910714285714,0.788
5.90566037735849,0.947
5.43202416918429,0.668
5.497076023391813,0.65
7.4375,0.89
5.951672862453532,1.089
7.141242937853107,0.697
8.758620689655173,1.125
6.631147540983607,1.115
6.958860759493671,0.724
5.670588235294118,0.533
7.284313725490196,1.094
13.440677966101696,1.625
11.209523809523809,1.347
6.424924924924925,0.759
6.290322580645161,0.778
9.05511811023622,1.097
6.3561643835616435,0.6
5.4743589743589745,0.64
6.211699164345404,0.588
6.138297872340425,0.575
7.451612903225806,0.713
5.504983388704319,0.62
5.765060240963855,0.69
5.485776805251641,0.602
5.839237057220709,0.632
6.492647058823529,0.582
5.608208955223881,0.689
7.976744186046512,0.773
7.10752688172043,0.49
4.549112426035503,0.818
5.822222222222222,0.55
8.006269592476489,1.142
10.053140096618357,2.005
7.642857142857143,0.969
6.534090909090909,0.973
6.657754010695188,0.934
4.1,0.55
6.292490118577075,1.368
6.26984126984127,0.885
5.351851851851852,1.139
4.672297297297297,0.778
5.275280898876405,0.75
6.207207207207207,1.342
5.443946188340807,1.057
4.77536231884058,0.938
7.12,1.194
7.111111111111111,1.0
8.970967741935484,0.966
8.551136363636363,0.908
4.983606557377049,1.125
5.164835164835165,0.75
7.121951219512195,0.917
4.770642201834862,0.847
5.384615384615385,1.125
5.914572864321608,0.735
7.020527859237537,1.092
6.922459893048129,1.326
8.643705463182897,1.321
5.3426573426573425,1.031
6.0,0.833
8.495726495726496,0.679
4.965156794425087,0.853
5.53125,0.896
7.846153846153846,0.875
6.828,0.481
6.333333333333333,0.592
5.577142857142857,0.808
6.756521739130434,0.4
10.909090909090908,2.0
19.96212121212121,1.183
5.779220779220779,0.783
6.153153153153153,0.641
7.275862068965517,0.495
5.923503325942351,0.859
5.087064676616915,0.715
4.882154882154882,0.664
5.217391304347826,0.643
4.966587112171838,0.702
4.545691906005222,0.593
5.742599742599743,1.057
5.783050847457627,0.618
5.9,0.856
5.425196850393701,0.7
5.142857142857143,0.675
5.938704028021016,0.91
5.072423398328691,0.851
5.404109589041096,0.735
5.415349887133183,0.476
6.096605744125326,0.607
5.861486486486487,2.761
6.461077844311378,2.13
5.1911764705882355,1.911
4.928446771378709,1.845
4.979498861047836,1.919
5.024570024570025,1.976
3.327698309492848,1.621
3.772296015180266,1.75
4.0524017467248905,1.615
5.774941995359629,2.576
6.414110429447852,2.619
5.589743589743589,2.776
5.193333333333333,2.301
4.888111888111888,1.958
5.1561866125760645,2.636
5.885416666666667,3.169
4.980842911877395,1.767
5.688770999115826,2.933
5.805015673981191,2.287
5.502183406113537,2.583
5.176056338028169,1.814
4.747787610619469,1.726
5.1469194312796205,2.199
4.969072164948454,2.156
5.451263537906137,1.765
5.819672131147541,1.859
5.835051546391752,1.896
4.117460317460317,1.603
4.950413223140496,1.873
5.160839160839161,2.227
6.030018761726079,2.482
4.321937321937322,2.302
5.345132743362832,2.054
6.7018867924528305,3.149
6.309255079006772,3.544
6.473591549295775,3.78
3.587336244541485,2.006
4.938356164383562,1.973
6.041841004184101,2.394
4.601466992665037,2.171
5.335423197492163,1.915
6.041184041184041,1.662
5.29665071770335,1.663
4.462321792260693,1.549
4.443228454172367,1.583
4.688372093023256,1.476
5.199346405228758,1.458
4.7781954887218046,1.5
5.453389830508475,1.467
4.152302243211334,1.648
4.0492610837438425,1.333
4.553530751708428,1.443
4.27208480565371,1.343
4.419811320754717,1.313
3.8959537572254335,1.478
4.598006644518272,1.426
4.200743494423792,1.568
4.024096385542169,1.48
4.2845188284518825,1.475
3.3766937669376693,1.409
3.7880597014925375,1.472
4.17741935483871,1.396
4.189655172413793,1.409
4.389204545454546,1.481
4.728758169934641,1.431
3.6942148760330578,1.364
3.918918918918919,1.361
4.463302752293578,1.433
4.35279805352798,1.386
4.205882352941177,1.379
3.976435935198822,1.24
5.133645955451348,1.543
4.333333333333333,1.342
3.218390804597701,1.375
4.494565217391305,1.431
4.213235294117647,1.538
4.219094247246022,1.571
3.7874306839186693,1.637
4.583333333333333,1.452
4.9943609022556394,1.574
6.466520307354555,2.356
5.239495798319328,2.116
4.842293906810036,1.632
4.6434540389972145,1.803
6.159325210871603,2.034
5.701252236135957,1.874
5.1305084745762715,1.56
4.536612021857923,1.543
4.265415549597855,1.601
4.877675840978593,1.555
5.38390092879257,1.825
5.104105571847508,1.894
5.4706439393939394,1.941
5.570909090909091,1.731
5.785202863961814,1.585
4.882943143812709,2.182
5.113243761996161,3.252
5.930348258706467,2.701
4.584033613445378,1.724
4.400352733686067,1.922
4.5283950617283955,1.833
4.456544502617801,1.9
7.772805507745267,4.318
6.567357512953368,3.194
5.965986394557823,2.855
6.965986394557823,3.563
7.85130890052356,3.74
7.022857142857143,3.44
6.717908082408875,3.017
6.882352941176471,3.193
7.282051282051282,4.746
7.608040201005025,4.507
4.295345104333868,1.521
4.508830022075055,1.602
7.174083769633508,3.772
7.399166666666667,4.286
7.680360721442886,5.00001
7.599656357388316,3.762
6.423324150596878,3.412
4.491176470588235,1.52
5.876325088339223,2.176
5.359861591695502,2.229
6.252199413489736,2.271
5.948818897637795,2.267
5.348148148148148,1.924
6.46067415730337,2.206
5.545045045045045,2.237
6.061784897025172,2.168
5.191304347826087,1.858
5.958490566037736,1.959
5.549295774647887,1.797
4.238636363636363,1.723
4.176691729323308,1.581
4.584905660377358,1.424
5.473015873015873,1.956
5.283636363636363,2.046
5.420529801324503,2.096
5.778723404255319,2.103
5.320610687022901,2.171
5.41031941031941,2.242
5.192037470725995,2.086
4.4673539518900345,1.992
5.469740634005763,2.184
5.822368421052632,2.38
6.4964200477326965,2.399
4.3192019950124685,1.957
5.2026666666666666,1.953
5.380597014925373,2.169
5.534124629080119,2.233
5.767955801104972,2.329
6.2445582586427655,2.259
6.009861932938856,2.362
5.372596153846154,2.216
6.8320610687022905,2.438
6.881533101045296,3.796
5.131436314363143,2.225
5.4319809069212415,2.521
6.420841683366733,2.712
6.149681528662421,3.292
6.68,3.084
6.571251548946716,3.118
7.645695364238411,3.482
6.57679180887372,3.205
8.464163822525597,5.00001
7.595463137996219,4.454
7.8704,3.528
5.617063492063492,2.373
4.471955533097524,2.542
6.226700251889169,3.325
5.232666666666667,2.909
4.801946193474528,2.613
5.434316353887399,2.58
8.46788990825688,5.00001
7.72865275142315,3.571
6.129251700680272,3.759
5.201092896174863,2.772
6.869070208728653,2.621
5.951644100580271,2.715
5.7167470709855275,2.766
6.712195121951219,2.776
6.291571753986332,3.337
8.154545454545454,3.5
7.032075471698113,3.273
6.7384615384615385,3.337
4.04102096627165,2.303
4.50580997949419,2.545
8.107438016528926,5.00001
7.883597883597884,5.00001
6.552699228791774,2.731
5.489830508474577,2.369
4.366741573033708,1.933
7.683087027914614,4.199
6.735172413793103,2.808
5.9647495361781075,2.484
5.299559471365638,2.218
5.598290598290598,2.219
5.37414030261348,2.302
3.9069148936170213,1.688
5.6382352941176475,2.349
5.791176470588235,2.304
4.465478841870824,2.29
7.901639344262295,5.00001
8.062404870624048,4.835
7.858156028368795,4.772
3.67351598173516,4.185
6.71689497716895,4.722
4.195493704440026,3.231
4.276084949215143,2.64
4.220496894409938,2.753
5.961672473867596,2.329
4.035984848484849,2.304
6.581047381546135,3.222
5.660433070866142,4.075
4.365346534653465,2.451
5.3882352941176475,4.544
4.478176527643065,3.181
4.292242295430393,2.4
4.4124748490945676,2.116
5.2642642642642645,2.414
5.510526315789473,2.123
5.186653771760155,1.707
5.9035087719298245,2.389
3.8727858293075683,2.554
6.330917874396135,2.676
6.2685589519650655,2.539
6.08314606741573,2.442
6.420195439739413,2.623
7.04833836858006,2.411
7.008720930232558,2.573
6.226950354609929,3.153
5.2593856655290105,3.19
6.31024531024531,2.423
6.097222222222222,2.382
3.405383360522023,1.6
6.609427609427609,2.586
6.034246575342466,2.731
5.16,2.399
3.347131445170661,1.694
3.883578431372549,1.546
3.8215767634854774,1.519
5.41743119266055,1.838
5.027027027027027,1.714
5.269230769230769,1.772
5.545945945945946,1.792
4.9,1.759
5.19811320754717,1.651
3.675767918088737,1.539
4.573308270676692,1.593
3.9156626506024095,1.743
4.50997150997151,1.76
4.311871227364185,1.625
4.442100098135427,1.365
3.629348513598988,1.576
5.098918083462133,2.059
4.75,1.737
5.205882352941177,1.787
5.166666666666667,1.825
5.407166123778501,1.84
5.87468671679198,1.782
5.556053811659193,1.867
5.829032258064516,2.33
5.322077922077922,1.815
5.605691056910569,1.838
5.381944444444445,1.89
5.303030303030303,1.765
4.879213483146067,1.737
5.489270386266094,1.727
4.90084985835694,1.831
4.670588235294118,1.846
4.618834080717488,1.838
4.869426751592357,1.782
5.106334841628959,1.818
4.042402826855124,1.707
4.854368932038835,1.682
3.552677029360967,1.844
3.137648131267092,1.83
3.4672454617205997,1.837
3.753956834532374,1.857
3.7225563909774437,1.454
4.80241935483871,1.788
4.854227405247814,1.851
4.472049689440993,1.686
4.185185185185185,1.686
5.054945054945055,2.337
3.4791271347248576,1.755
4.483660130718954,1.873
5.304347826086956,1.863
4.8478260869565215,1.915
4.966367713004484,1.932
5.197860962566845,1.813
5.2077393075356415,1.838
5.124087591240876,1.9
5.7823529411764705,2.315
5.436440677966102,2.292
4.643086816720257,1.646
3.9888392857142856,1.515
4.310344827586207,1.583
5.073558648111332,1.795
4.283018867924528,1.819
3.728125,1.616
4.8753709198813056,1.727
5.400763358778626,2.105
6.700374531835206,2.399
4.593548387096774,1.652
5.188405797101449,1.868
4.326388888888889,1.785
3.4956413449564137,1.724
3.69811320754717,1.777
4.8933333333333335,1.706
4.25107296137339,1.791
5.288732394366197,1.986
5.357407407407408,2.374
4.878787878787879,1.875
5.587591240875913,2.073
4.594059405940594,1.764
4.297520661157025,1.766
4.694214876033058,1.757
4.013207547169811,1.741
3.549019607843137,1.5
3.708955223880597,1.832
4.3076923076923075,1.603
4.010282776349614,1.543
6.74,1.529
4.525316455696203,1.695
3.8745318352059925,1.817
2.6659815005138747,1.772
4.808510638297872,1.596
3.6834170854271355,1.718
3.365432098765432,1.712
4.699346405228758,1.704
4.399096385542169,1.764
3.8108808290155443,1.887
3.7278797996661104,1.949
3.658,1.989
4.099290780141844,1.851
4.3383947939262475,1.92
2.853881278538813,1.625
2.752393980848153,1.813
3.4976076555023923,1.716
3.5495049504950495,1.763
4.004032258064516,1.875
4.049166666666666,2.119
4.060869565217391,1.813
3.9277504105090313,2.264
3.797909407665505,1.913
4.732793522267206,2.0
4.481967213114754,2.172
3.7520858164481528,2.215
5.263513513513513,1.938
4.575916230366492,2.225
3.3765822784810124,2.317
4.5943012211668925,2.901
4.3264516129032256,2.697
4.179389312977099,2.308
4.630541871921182,2.256
4.532182103610675,3.355
3.972972972972973,2.022
4.55108877721943,2.675
4.767258382642998,2.822
6.102409638554217,3.824
4.850877192982456,1.907
5.696594427244582,2.379
4.048387096774194,2.622
4.9825,2.246
4.038759689922481,2.167
4.432065217391305,2.618
4.707964601769912,3.127
4.119402985074627,2.86
4.331050228310502,2.042
4.7270531400966185,2.402
4.327296248382924,2.415
4.258928571428571,2.238
4.732984293193717,1.929
5.157894736842105,3.647
5.1679389312977095,3.847
4.787658802177859,3.647
6.0,4.658
5.04228855721393,3.309
4.33112582781457,1.815
3.952471482889734,1.908
3.375698324022346,1.653
3.4547038327526134,2.0
4.051020408163265,2.385
4.405194805194805,2.224
4.2994652406417115,1.902
4.523809523809524,1.784
5.033519553072626,1.864
3.7868217054263567,1.774
3.953083109919571,1.773
3.517821782178218,1.742
3.320359281437126,2.0
4.160944206008583,1.995
4.0117096018735365,1.918
4.535830618892508,2.761
5.328455284552845,3.661
4.864532019704433,2.917
5.156199677938808,2.929
6.024742268041237,3.418
5.829411764705882,3.369
5.311015118790497,3.536
4.183673469387755,3.434
6.064171122994653,3.339
5.224299065420561,3.65
6.04054054054054,3.597
4.853277835587929,3.679
4.438461538461539,2.75
5.080733944954129,3.861
3.7652542372881355,2.692
4.25402144772118,2.215
4.0028694404591105,2.836
4.311871227364185,2.652
5.590106007067138,4.143
5.37984496124031,4.447
3.619389587073609,1.923
4.45982905982906,3.094
4.635021097046414,3.194
4.346590909090909,1.941
3.882147024504084,1.854
3.314917127071823,1.844
3.335664335664336,2.214
2.660436137071651,3.25
3.6458100558659217,2.5
3.8323529411764707,2.25
4.2387543252595155,2.625
5.605113636363637,2.823
4.253731343283582,2.743
4.979716024340771,3.25
3.9865513928914504,2.324
3.67680608365019,2.094
5.131578947368421,3.229
5.370629370629371,4.179
5.58457711442786,5.00001
3.8841405508072175,1.405
4.4796875,2.265
4.15347721822542,2.413
4.204528853177502,2.212
3.297029702970297,1.956
3.363302752293578,2.021
3.6483790523690773,2.027
3.8897196261682243,1.869
4.301369863013699,2.2
3.931137724550898,2.291
4.436055469953775,1.974
3.9512670565302144,1.899
3.141025641025641,0.938
2.692857142857143,2.25
3.7739602169981916,2.02
5.49009900990099,2.158
5.301639344262295,2.177
3.9617373319544984,2.554
3.667953667953668,1.917
4.126719768283852,2.211
4.865248226950355,2.104
3.8410041841004183,2.817
4.601423487544484,2.929
3.454945054945055,1.905
3.6778975741239894,2.308
3.859300476947536,2.056
4.241106719367589,1.922
3.6715686274509802,2.335
4.825242718446602,2.563
4.493372606774669,2.381
4.870036101083032,2.349
3.4686868686868686,2.256
3.300337457817773,2.325
4.831460674157303,2.455
4.368876080691643,2.436
4.176047904191617,2.155
3.6506849315068495,1.991
3.5874125874125875,2.711
3.933712121212121,2.21
3.7643229166666665,1.781
2.7805755395683454,1.542
2.8994152046783626,1.813
3.5287517531556802,1.583
3.596100278551532,1.742
5.63265306122449,2.25
4.7631578947368425,2.288
4.419664268585132,2.464
4.511335012594459,2.514
4.341288782816229,2.532
3.796875,2.15
5.1837160751565765,2.867
4.615555555555556,2.25
3.7659783677482794,2.1
5.439897698209719,2.861
4.075242718446602,2.66
5.081585081585081,3.531
6.876106194690266,5.00001
4.482470784641069,2.794
5.508403361344538,3.797
4.943820224719101,3.285
5.196141479099678,3.375
4.083606557377049,2.726
4.578723404255319,2.773
4.711246200607903,2.613
4.538709677419355,3.093
4.16583850931677,2.737
5.170731707317073,3.148
5.128440366972477,2.804
4.718518518518518,2.991
3.5733647613435475,2.271
4.740402193784278,1.992
5.385113268608414,2.241
4.371584699453552,2.016
5.262529832935561,2.037
5.919491525423729,2.221
5.118367346938776,2.361
5.376623376623376,2.159
4.979591836734694,2.092
6.0201005025125625,2.236
5.488970588235294,2.132
5.6415929203539825,1.954
6.532258064516129,2.033
5.60655737704918,2.067
5.897163120567376,2.11
4.730103806228374,1.998
4.308965517241379,2.132
5.972350230414746,2.464
5.813880126182966,2.051
5.185483870967742,1.968
5.2254901960784315,1.97
4.827160493827161,2.087
4.696559503666102,1.898
4.975903614457831,1.998
4.285714285714286,2.053
5.363344051446945,2.003
4.890909090909091,2.09
4.990338164251208,1.884
4.864468864468864,1.937
4.664670658682635,2.038
4.930084745762712,2.625
5.366355140186916,2.275
6.026128266033254,2.292
5.757255936675461,2.211
4.674367436743674,2.291
6.112359550561798,2.283
4.587234042553192,2.247
3.531096563011457,1.95
5.070621468926554,2.072
3.683250414593698,1.911
4.058917197452229,1.798
4.5796875,1.706
4.7301204819277105,2.118
5.404907975460123,2.039
5.492957746478873,2.069
5.51603498542274,2.121
4.135860979462875,1.923
5.402810304449648,2.454
5.366323907455013,2.403
5.398601398601398,1.909
5.640198511166253,1.967
5.585714285714285,2.014
5.597285067873303,1.836
4.988394584139265,2.351
5.059259259259259,2.51
4.586160108548168,2.392
4.56,2.403
5.09375,2.225
5.155555555555556,2.238
4.173775671406003,2.177
3.62015503875969,1.788
4.758426966292135,2.019
5.578313253012048,2.209
4.76962457337884,2.584
6.393464052287582,2.705
4.607344632768362,2.552
5.079119086460032,2.993
5.47008547008547,2.282
6.421511627906977,2.509
6.370491803278688,2.277
4.647859922178989,2.254
3.9849183074989525,2.275
6.065972222222222,2.515
5.660899653979238,2.413
6.304093567251462,2.586
6.151869158878505,2.329
4.318367346938776,1.805
3.616842105263158,1.609
6.426108374384237,2.271
6.296747967479675,2.358
6.72108843537415,2.448
7.512195121951219,3.9
7.902474526928676,5.00001
7.069943289224953,3.384
5.9321100917431195,2.349
7.801052631578948,3.361
3.486624203821656,1.835
2.642540620384047,1.798
3.4607961399276235,1.5
3.292091836734694,1.823
4.985915492957746,2.21
4.905027932960894,1.904
4.212477928193055,2.08
4.304913294797688,2.237
6.103286384976526,2.156
5.750561797752809,2.015
5.584126984126984,2.092
6.257028112449799,2.202
6.125,2.213
6.296829971181556,2.667
6.931547619047619,2.249
4.149080348499516,2.228
2.839517625231911,1.875
6.34965034965035,3.405
6.239690721649485,2.448
7.11617312072893,3.331
6.13968253968254,2.674
6.196296296296296,2.458
5.45506419400856,2.464
5.535433070866142,2.101
4.516050878255602,2.139
6.337477797513322,2.596
7.064377682403434,4.33
6.363395225464191,2.456
6.419148936170213,2.484
6.191869918699187,2.634
6.2840690978886755,2.473
5.5,2.403
5.577464788732394,2.43
7.232981783317354,3.749
6.4185733512786,3.382
7.663646659116647,4.09
7.217917675544794,4.398
6.058479532163743,3.273
5.780238500851789,3.349
4.843890478136494,2.713
4.7552,3.289
5.037162162162162,2.628
6.296724470134874,3.083
7.1945205479452055,3.897
7.1648522550544325,3.676
7.843416370106762,4.19
4.691666666666666,2.785
5.995994659546062,3.191
6.993589743589744,3.674
7.046228710462287,3.477
6.759595959595959,3.927
7.257692307692308,4.099
5.46218487394958,5.00001
6.759916492693111,5.00001
5.735562310030395,2.96
6.325367647058823,3.131
6.337559429477021,3.385
8.604754829123328,5.00001
7.207476635514019,4.507
6.654605263157895,3.697
6.575539568345324,3.619
8.986206896551725,4.831
4.492690058479532,3.117
5.842592592592593,2.953
4.278947368421052,2.19
4.871060171919771,2.131
5.297709923664122,2.16
4.1735751295336785,2.218
4.770029673590504,2.438
6.75,3.159
5.7352380952380955,3.11
6.543165467625899,4.573
3.9572133845309927,1.745
3.79831045406547,1.893
6.589812332439679,4.436
3.8976744186046512,4.25
7.762773722627737,5.00001
7.718346253229974,5.00001
4.133444338725024,2.596
6.190804597701149,3.354
4.738666666666667,2.906
6.165837479270315,5.00001
7.693430656934306,5.00001
6.872164948453608,5.00001
7.094,4.24
8.25531914893617,5.00001
5.67741935483871,3.036
7.793388429752066,5.00001
8.406175771971496,5.00001
8.321969696969697,5.00001
7.703196347031963,5.00001
8.046511627906977,5.00001
8.043754972155927,5.00001
8.31067125645439,5.00001
4.188376753507014,2.958
5.95852534562212,4.676
4.915254237288136,4.474
4.356807511737089,3.606
4.128205128205129,3.825
7.083665338645418,5.00001
4.350393700787402,3.591
4.78494623655914,3.017
4.043731778425656,3.045
4.072840790842872,3.183
4.101503759398496,3.326
5.147410358565737,4.784
5.339285714285714,2.654
4.029850746268656,3.349
4.854503464203233,4.573
6.246732026143791,3.925
7.3090909090909095,5.00001
5.981132075471698,4.955
6.68,5.00001
8.403967538322814,5.00001
6.99070385126162,5.00001
7.580474934036939,5.00001
6.00658978583196,5.00001
7.837962962962963,5.00001
6.606606606606607,5.00001
6.520599250936329,4.908
7.962085308056872,5.00001
5.445468509984639,5.00001
4.382035928143712,3.661
3.752241238793806,2.631
4.5898778359511345,3.761
4.508604206500956,3.206
5.065630397236615,3.659
4.844236760124611,3.944
5.0109289617486334,4.25
4.137791286727457,2.563
4.587470449172577,3.691
